owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,signature,descriptor,return_type,side,desc
ams,b(),func_177726_b(),minX(),,,,method,b(),()D,2,
ams,b(double arg0),func_177724_b(double p_177724_1_),setDamageBuffer(double bufferSize),,,,method,b(double arg0),(D)V,2,
ams,"b(double arg0, double arg1)","func_177729_b(double p_177729_1_, double p_177729_3_)","getClosestDistance(double x, double z)",,,,method,"b(double arg0, double arg1)",(DD)D,2,
ams,b(int arg0),func_177723_b(int p_177723_1_),setWarningTime(int warningTime),,,,method,b(int arg0),(I)V,2,
ams,c(),func_177736_c(),minZ(),,,,method,c(),()D,2,
ams,c(double arg0),func_177744_c(double p_177744_1_),setDamageAmount(double newAmount),,,,method,c(double arg0),(D)V,2,
ams,"c(double arg0, double arg1)","func_177739_c(double p_177739_1_, double p_177739_3_)","setCenter(double x, double z)",,,,method,"c(double arg0, double arg1)",(DD)V,2,
ams,c(int arg0),func_177747_c(int p_177747_1_),setWarningDistance(int warningDistance),,,,method,c(int arg0),(I)V,2,
ams,d(),func_177728_d(),maxX(),,,,method,d(),()D,2,
ams,e(),func_177733_e(),maxZ(),,,,method,e(),()D,2,
ams,f(),func_177731_f(),getCenterX(),,,,method,f(),()D,2,
ams,g(),func_177721_g(),getCenterZ(),,,,method,g(),()D,2,
ams,h(),func_177741_h(),getDiameter(),,,,method,h(),()D,2,
ams,i(),func_177732_i(),getTimeUntilTarget(),,,,method,i(),()J,2,
ams,j(),func_177751_j(),getTargetSize(),,,,method,j(),()D,2,
ams,k(),func_177735_k(),getListeners(),,,,method,k(),()Ljava/util/List;,2,
ams,l(),func_177722_l(),getSize(),,,,method,l(),()I,2,
ams,m(),func_177742_m(),getDamageBuffer(),,,,method,m(),()D,2,
ams,n(),func_177727_n(),getDamageAmount(),,,,method,n(),()D,2,
ams,o(),func_177749_o(),getResizeSpeed(),,,,method,o(),()D,0,
ams,p(),func_177740_p(),getWarningTime(),,,,method,p(),()I,2,
ams,q(),func_177748_q(),getWarningDistance(),,,,method,q(),()I,2,
amv,"a(int arg0, int arg1)","func_73149_a(int p_73149_1_, int p_73149_2_)","chunkExists(int x, int z)",,,,method,"a(int arg0, int arg1)",(II)Z,2,"Checks to see if a chunk exists at x, z"
amv,"a(adm arg0, String arg1, cj arg2)","func_180513_a(World p_180513_1_, String p_180513_2_, BlockPos p_180513_3_)","getStrongholdGen(World worldIn, String structureName, BlockPos position)",,,,method,"a(adm arg0, String arg1, cj arg2)",(Ladm;Ljava/lang/String;Lcj;)Lcj;,2,
amv,"a(amv arg0, int arg1, int arg2)","func_73153_a(IChunkProvider p_73153_1_, int p_73153_2_, int p_73153_3_)","populate(IChunkProvider chunkProvider, int x, int z)",,,,method,"a(amv arg0, int arg1, int arg2)",(Lamv;II)V,2,Populates chunk with ores etc etc
amv,"a(amv arg0, amy arg1, int arg2, int arg3)","func_177460_a(IChunkProvider p_177460_1_, Chunk p_177460_2_, int p_177460_3_, int p_177460_4_)","populateChunk(IChunkProvider chunkProvider, Chunk chunkIn, int x, int z)",,,,method,"a(amv arg0, amy arg1, int arg2, int arg3)",(Lamv;Lamy;II)Z,2,
amv,"a(amy arg0, int arg1, int arg2)","func_180514_a(Chunk p_180514_1_, int p_180514_2_, int p_180514_3_)","recreateStructures(Chunk chunkIn, int x, int z)",,,,method,"a(amy arg0, int arg1, int arg2)",(Lamy;II)V,2,
amv,a(cj arg0),func_177459_a(BlockPos p_177459_1_),provideChunk(BlockPos blockPosIn),,,,method,a(cj arg0),(Lcj;)Lamy;,2,
amv,"a(pt arg0, cj arg1)","func_177458_a(EnumCreatureType p_177458_1_, BlockPos p_177458_2_)","getPossibleCreatures(EnumCreatureType creatureType, BlockPos pos)",,,,method,"a(pt arg0, cj arg1)",(Lpt;Lcj;)Ljava/util/List;,2,
amv,"a(boolean arg0, nu arg1)","func_73151_a(boolean p_73151_1_, IProgressUpdate p_73151_2_)","saveChunks(boolean saveAllChunks, IProgressUpdate progressCallback)",,,,method,"a(boolean arg0, nu arg1)",(ZLnu;)Z,2,"Two modes of operation: if passed true, save all Chunks in one go.  If passed false, save up to two chunks.  Return true if all chunks have been saved."
amv,c(),func_104112_b(),saveExtraData(),,,,method,c(),()V,2,"Save extra data not associated with any Chunk.  Not saved during autosave, only during world unload.  Currently unimplemented."
amv,d(),func_73156_b(),unloadQueuedChunks(),,,,method,d(),()Z,2,Unloads chunks that are marked to be unloaded. This is not guaranteed to unload every such chunk.
amv,"d(int arg0, int arg1)","func_73154_d(int p_73154_1_, int p_73154_2_)","provideChunk(int x, int z)",,,,method,"d(int arg0, int arg1)",(II)Lamy;,2,"Will return back a chunk, if it doesn't exist and its not a MP client it will generates all the blocks for the specified chunk from the map seed and chunk seed"
amv,e(),func_73157_c(),canSave(),,,,method,e(),()Z,2,Returns if the IChunkProvider supports saving.
amv,f(),func_73148_d(),makeString(),,,,method,f(),()Ljava/lang/String;,2,Converts the instance data to a readable string.
amv,g(),func_73152_e(),getLoadedChunkCount(),,,,method,g(),()I,2,
amw,a(),func_177481_a(),getData(),,,,method,a(),()[B,2,
amw,a(int arg0),func_177480_a(int p_177480_1_),getFromIndex(int index),,,,method,a(int arg0),(I)I,2,
amw,"a(int arg0, int arg1)","func_177482_a(int p_177482_1_, int p_177482_2_)","setIndex(int index, int value)",,,,method,"a(int arg0, int arg1)",(II)V,2,
amw,"a(int arg0, int arg1, int arg2)","func_76582_a(int p_76582_1_, int p_76582_2_, int p_76582_3_)","get(int x, int y, int z)",,,,method,"a(int arg0, int arg1, int arg2)",(III)I,2,"Returns the nibble of data corresponding to the passed in x, y, z. y is at most 6 bits, z is at most 4."
amw,"a(int arg0, int arg1, int arg2, int arg3)","func_76581_a(int p_76581_1_, int p_76581_2_, int p_76581_3_, int p_76581_4_)","set(int x, int y, int z, int value)",,,,method,"a(int arg0, int arg1, int arg2, int arg3)",(IIII)V,2,"Arguments are x, y, z, val. Sets the nibble of data at x << 11 | z << 7 | y to val."
amw,b(int arg0),func_177479_b(int p_177479_1_),isLowerNibble(int index),,,,method,b(int arg0),(I)Z,2,
amw,"b(int arg0, int arg1, int arg2)","func_177483_b(int p_177483_1_, int p_177483_2_, int p_177483_3_)","getCoordinateIndex(int x, int y, int z)",,,,method,"b(int arg0, int arg1, int arg2)",(III)I,2,
amw,c(int arg0),func_177478_c(int p_177478_1_),getNibbleIndex(int index),,,,method,c(int arg0),(I)I,2,
amx,a(),func_76590_a(),generateHeightMap(),,,,method,a(),()V,0,Generates the height map for a chunk from scratch
amx,"a(int arg0, int arg1)","func_76600_a(int p_76600_1_, int p_76600_2_)","isAtLocation(int x, int z)",,,,method,"a(int arg0, int arg1)",(II)Z,2,Checks whether the chunk is at the X/Z location specified
amx,a(long arg0),func_76617_a(long p_76617_1_),getRandomWithSeed(long seed),,,,method,a(long arg0),(J)Ljava/util/Random;,2,
amx,"a(ads arg0, cj arg1)","func_177413_a(EnumSkyBlock arg0, BlockPos arg1)","getLightFor(EnumSkyBlock arg0, BlockPos arg1)",,,,method,"a(ads arg0, cj arg1)",(Lads;Lcj;)I,2,
amx,"a(ads arg0, cj arg1, int arg2)","func_177431_a(EnumSkyBlock arg0, BlockPos arg1, int arg2)","setLightFor(EnumSkyBlock arg0, BlockPos arg1, int arg2)",,,,method,"a(ads arg0, cj arg1, int arg2)",(Lads;Lcj;I)V,2,
amx,a(akw arg0),func_150813_a(TileEntity p_150813_1_),addTileEntity(TileEntity tileEntityIn),,,,method,a(akw arg0),(Lakw;)V,2,
amx,a(cj arg0),func_177428_a(BlockPos p_177428_1_),getBlock(BlockPos pos),,,,method,a(cj arg0),(Lcj;)Lafh;,2,
amx,"a(cj arg0, int arg1)","func_177443_a(BlockPos p_177443_1_, int p_177443_2_)","getLightSubtracted(BlockPos pos, int amount)",,,,method,"a(cj arg0, int arg1)",(Lcj;I)I,2,
amx,"a(cj arg0, akw arg1)","func_177426_a(BlockPos p_177426_1_, TileEntity p_177426_2_)","addTileEntity(BlockPos pos, TileEntity tileEntityIn)",,,,method,"a(cj arg0, akw arg1)",(Lcj;Lakw;)V,2,
amx,"a(cj arg0, a arg1)","func_177424_a(BlockPos arg0, EnumCreateEntityType arg1)","getTileEntity(BlockPos arg0, EnumCreateEntityType arg1)",,,,method,"a(cj arg0, a arg1)",(Lcj;Lamy$a;)Lakw;,2,
amx,"a(Class arg0, aug arg1, List arg2, Predicate arg3)","func_177430_a(Class arg0, AxisAlignedBB arg1, List arg2, Predicate arg3)","getEntitiesOfTypeWithinAAAB(Class arg0, AxisAlignedBB arg1, List arg2, Predicate arg3)",,,,method,"a(Class arg0, aug arg1, List arg2, Predicate arg3)",(Ljava/lang/Class;Laug;Ljava/util/List;Lcom/google/common/base/Predicate;)V,2,Gets all entities that can be assigned to the specified class.
amx,a(pk arg0),func_76612_a(Entity p_76612_1_),addEntity(Entity entityIn),,,,method,a(pk arg0),(Lpk;)V,2,Adds an entity to the chunk. Args: entity
amx,"a(pk arg0, int arg1)","func_76608_a(Entity arg0, int arg1)","removeEntityAtIndex(Entity arg0, int arg1)",,,,method,"a(pk arg0, int arg1)",(Lpk;I)V,2,Removes entity at the specified index from the entity array.
amx,"a(pk arg0, aug arg1, List arg2, Predicate arg3)","func_177414_a(Entity arg0, AxisAlignedBB arg1, List arg2, Predicate arg3)","getEntitiesWithinAABBForEntity(Entity arg0, AxisAlignedBB arg1, List arg2, Predicate arg3)",,,,method,"a(pk arg0, aug arg1, List arg2, Predicate arg3)",(Lpk;Laug;Ljava/util/List;Lcom/google/common/base/Predicate;)V,2,Fills the given list of all entities that intersect within the given bounding box that aren't the passed entity.
amx,a(boolean arg0),func_76601_a(boolean arg0),needsSaving(boolean arg0),,,,method,a(boolean arg0),(Z)Z,2,Returns true if this Chunk needs to be saved
amx,b(),func_76603_b(),generateSkylightMap(),,,,method,b(),()V,2,Generates the initial skylight map for the chunk upon generation or load.
amx,"b(int arg0, int arg1)","func_76611_b(int p_76611_1_, int p_76611_2_)","getHeightValue(int x, int z)",,,,method,"b(int arg0, int arg1)",(II)I,2,"Returns the value in the height map at this x, z coordinate in the chunk"
amx,b(cj arg0),func_177437_b(BlockPos p_177437_1_),getBlockLightOpacity(BlockPos pos),,,,method,b(cj arg0),(Lcj;)I,2,
amx,b(pk arg0),func_76622_b(Entity p_76622_1_),removeEntity(Entity entityIn),,,,method,b(pk arg0),(Lpk;)V,2,removes entity using its y chunk coordinate as its index
amx,c(),func_76631_c(),onChunkLoad(),,,,method,c(),()V,2,Called when this Chunk is loaded by the ChunkProvider
amx,"c(int arg0, int arg1)","func_76606_c(int p_76606_1_, int p_76606_2_)","getAreLevelsEmpty(int startY, int endY)",,,,method,"c(int arg0, int arg1)",(II)Z,2,Returns whether the ExtendedBlockStorages containing levels (in blocks) from arg 1 to arg 2 are fully empty (true) or not (false).
amx,c(cj arg0),func_177418_c(BlockPos p_177418_1_),getBlockMetadata(BlockPos pos),,,,method,c(cj arg0),(Lcj;)I,2,
amx,d(),func_76623_d(),onChunkUnload(),,,,method,d(),()V,2,Called when this Chunk is unloaded by the ChunkProvider
amx,d(cj arg0),func_177444_d(BlockPos p_177444_1_),canSeeSky(BlockPos pos),,,,method,d(cj arg0),(Lcj;)Z,2,
amx,e(),func_76630_e(),setChunkModified(),,,,method,e(),()V,2,Sets the isModified flag for this Chunk
amx,e(cj arg0),func_177425_e(BlockPos p_177425_1_),removeTileEntity(BlockPos pos),,,,method,e(cj arg0),(Lcj;)V,2,
amx,f(),func_76621_g(),isEmpty(),,,,method,f(),()Z,2,
amy,a(),func_76590_a(),generateHeightMap(),,,,method,a(),()V,0,Generates the height map for a chunk from scratch
amy,"a(int arg0, int arg1)","func_76600_a(int p_76600_1_, int p_76600_2_)","isAtLocation(int x, int z)",,,,method,"a(int arg0, int arg1)",(II)Z,2,Checks whether the chunk is at the X/Z location specified
amy,"a(int arg0, int arg1, int arg2)","func_177438_a(int p_177438_1_, int p_177438_2_, int p_177438_3_)","getBlock(int x, int y, int z)",,,,method,"a(int arg0, int arg1, int arg2)",(III)Lafh;,2,
amy,"a(int arg0, int arg1, int arg2, int arg3)","func_76609_d(int p_76609_1_, int p_76609_2_, int p_76609_3_, int p_76609_4_)","updateSkylightNeighborHeight(int x, int z, int startY, int endY)",,,,method,"a(int arg0, int arg1, int arg2, int arg3)",(IIII)V,2,
amy,a(long arg0),func_76617_a(long p_76617_1_),getRandomWithSeed(long seed),,,,method,a(long arg0),(J)Ljava/util/Random;,2,
amy,"a(ads arg0, cj arg1)","func_177413_a(EnumSkyBlock arg0, BlockPos arg1)","getLightFor(EnumSkyBlock arg0, BlockPos arg1)",,,,method,"a(ads arg0, cj arg1)",(Lads;Lcj;)I,2,
amy,"a(ads arg0, cj arg1, int arg2)","func_177431_a(EnumSkyBlock arg0, BlockPos arg1, int arg2)","setLightFor(EnumSkyBlock arg0, BlockPos arg1, int arg2)",,,,method,"a(ads arg0, cj arg1, int arg2)",(Lads;Lcj;I)V,2,
amy,a(akw arg0),func_150813_a(TileEntity p_150813_1_),addTileEntity(TileEntity tileEntityIn),,,,method,a(akw arg0),(Lakw;)V,2,
amy,"a(amv arg0, amv arg1, int arg2, int arg3)","func_76624_a(IChunkProvider arg0, IChunkProvider arg1, int arg2, int arg3)","populateChunk(IChunkProvider arg0, IChunkProvider arg1, int arg2, int arg3)",,,,method,"a(amv arg0, amv arg1, int arg2, int arg3)",(Lamv;Lamv;II)V,2,
amy,a(cj arg0),func_177428_a(BlockPos p_177428_1_),getBlock(BlockPos pos),,,,method,a(cj arg0),(Lcj;)Lafh;,2,
amy,"a(cj arg0, int arg1)","func_177443_a(BlockPos p_177443_1_, int p_177443_2_)","getLightSubtracted(BlockPos pos, int amount)",,,,method,"a(cj arg0, int arg1)",(Lcj;I)I,2,
amy,"a(cj arg0, aec arg1)","func_177411_a(BlockPos p_177411_1_, WorldChunkManager p_177411_2_)","getBiome(BlockPos pos, WorldChunkManager chunkManager)",,,,method,"a(cj arg0, aec arg1)",(Lcj;Laec;)Lady;,2,
amy,"a(cj arg0, akw arg1)","func_177426_a(BlockPos p_177426_1_, TileEntity p_177426_2_)","addTileEntity(BlockPos pos, TileEntity tileEntityIn)",,,,method,"a(cj arg0, akw arg1)",(Lcj;Lakw;)V,2,
amy,"a(cj arg0, alz arg1)","func_177436_a(BlockPos p_177436_1_, IBlockState p_177436_2_)","setBlockState(BlockPos pos, IBlockState state)",,,,method,"a(cj arg0, alz arg1)",(Lcj;Lalz;)Lalz;,2,
amy,"a(cj arg0, a arg1)","func_177424_a(BlockPos arg0, EnumCreateEntityType arg1)","getTileEntity(BlockPos arg0, EnumCreateEntityType arg1)",,,,method,"a(cj arg0, a arg1)",(Lcj;Lamy$a;)Lakw;,2,
amy,a(cq arg0),func_180700_a(EnumFacing p_180700_1_),,,,,method,a(cq arg0),(Lcq;)V,,
amy,"a(Class arg0, aug arg1, List arg2, Predicate arg3)","func_177430_a(Class arg0, AxisAlignedBB arg1, List arg2, Predicate arg3)","getEntitiesOfTypeWithinAAAB(Class arg0, AxisAlignedBB arg1, List arg2, Predicate arg3)",,,,method,"a(Class arg0, aug arg1, List arg2, Predicate arg3)",(Ljava/lang/Class;Laug;Ljava/util/List;Lcom/google/common/base/Predicate;)V,2,Gets all entities that can be assigned to the specified class.
amy,a(pk arg0),func_76612_a(Entity p_76612_1_),addEntity(Entity entityIn),,,,method,a(pk arg0),(Lpk;)V,2,Adds an entity to the chunk. Args: entity
amy,"a(pk arg0, int arg1)","func_76608_a(Entity arg0, int arg1)","removeEntityAtIndex(Entity arg0, int arg1)",,,,method,"a(pk arg0, int arg1)",(Lpk;I)V,2,Removes entity at the specified index from the entity array.
amy,"a(pk arg0, aug arg1, List arg2, Predicate arg3)","func_177414_a(Entity arg0, AxisAlignedBB arg1, List arg2, Predicate arg3)","getEntitiesWithinAABBForEntity(Entity arg0, AxisAlignedBB arg1, List arg2, Predicate arg3)",,,,method,"a(pk arg0, aug arg1, List arg2, Predicate arg3)",(Lpk;Laug;Ljava/util/List;Lcom/google/common/base/Predicate;)V,2,Fills the given list of all entities that intersect within the given bounding box that aren't the passed entity.
amy,a(boolean arg0),func_76601_a(boolean arg0),needsSaving(boolean arg0),,,,method,a(boolean arg0),(Z)Z,2,Returns true if this Chunk needs to be saved
amy,a(byte arg0),func_76616_a(byte p_76616_1_),setBiomeArray(byte biomeArray),,,,method,a(byte arg0),([B)V,2,Accepts a 256-entry array that contains a 16x16 mapping on the X/Z plane of block positions in this Chunk to biome IDs.
amy,"a(byte arg0, int arg1, boolean arg2)","func_177439_a(byte arg0, int arg1, boolean arg2)","fillChunk(byte arg0, int arg1, boolean arg2)",,,,method,"a(byte arg0, int arg1, boolean arg2)",([BIZ)V,0,Initialize this chunk with new binary data.
amy,a(int arg0),func_177420_a(int p_177420_1_),setHeightMap(int newHeightMap),,,,method,a(int arg0),([I)V,2,
amy,a(amz arg0),func_76602_a(ExtendedBlockStorage p_76602_1_),setStorageArrays(ExtendedBlockStorage newStorageArrays),,,,method,a(amz arg0),([Lamz;)V,2,
amy,b(),func_76603_b(),generateSkylightMap(),,,,method,b(),()V,2,Generates the initial skylight map for the chunk upon generation or load.
amy,"b(int arg0, int arg1)","func_76611_b(int p_76611_1_, int p_76611_2_)","getHeightValue(int x, int z)",,,,method,"b(int arg0, int arg1)",(II)I,2,"Returns the value in the height map at this x, z coordinate in the chunk"
amy,b(long arg0),func_177432_b(long p_177432_1_),setLastSaveTime(long saveTime),,,,method,b(long arg0),(J)V,2,
amy,b(cj arg0),func_177437_b(BlockPos p_177437_1_),getBlockLightOpacity(BlockPos pos),,,,method,b(cj arg0),(Lcj;)I,2,
amy,b(pk arg0),func_76622_b(Entity p_76622_1_),removeEntity(Entity entityIn),,,,method,b(pk arg0),(Lpk;)V,2,removes entity using its y chunk coordinate as its index
amy,b(boolean arg0),func_150804_b(boolean arg0),,,,,method,b(boolean arg0),(Z)V,,
amy,c(),func_76631_c(),onChunkLoad(),,,,method,c(),()V,2,Called when this Chunk is loaded by the ChunkProvider
amy,"c(int arg0, int arg1)","func_76606_c(int p_76606_1_, int p_76606_2_)","getAreLevelsEmpty(int startY, int endY)",,,,method,"c(int arg0, int arg1)",(II)Z,2,Returns whether the ExtendedBlockStorages containing levels (in blocks) from arg 1 to arg 2 are fully empty (true) or not (false).
amy,"c(int arg0, int arg1, int arg2)","func_76599_g(int p_76599_1_, int p_76599_2_, int p_76599_3_)","checkSkylightNeighborHeight(int x, int z, int maxValue)",,,,method,"c(int arg0, int arg1, int arg2)",(III)V,2,Checks the height of a block next to a sky-visible block and schedules a lighting update as necessary.
amy,c(long arg0),func_177415_c(long p_177415_1_),setInhabitedTime(long newInhabitedTime),,,,method,c(long arg0),(J)V,2,
amy,c(cj arg0),func_177418_c(BlockPos p_177418_1_),getBlockMetadata(BlockPos pos),,,,method,c(cj arg0),(Lcj;)I,2,
amy,c(boolean arg0),func_177417_c(boolean p_177417_1_),setChunkLoaded(boolean loaded),,,,method,c(boolean arg0),(Z)V,0,
amy,d(),func_76623_d(),onChunkUnload(),,,,method,d(),()V,2,Called when this Chunk is unloaded by the ChunkProvider
amy,"d(int arg0, int arg1)","func_76595_e(int p_76595_1_, int p_76595_2_)","propagateSkylightOcclusion(int x, int z)",,,,method,"d(int arg0, int arg1)",(II)V,2,Propagates a given sky-visible block's light value downward and upward to neighboring blocks as necessary.
amy,"d(int arg0, int arg1, int arg2)","func_76615_h(int p_76615_1_, int p_76615_2_, int p_76615_3_)","relightBlock(int x, int y, int z)",,,,method,"d(int arg0, int arg1, int arg2)",(III)V,2,Initiates the recalculation of both the block-light and sky-light for a given block inside a chunk.
amy,d(cj arg0),func_177444_d(BlockPos p_177444_1_),canSeeSky(BlockPos pos),,,,method,d(cj arg0),(Lcj;)Z,2,
amy,d(boolean arg0),func_177446_d(boolean p_177446_1_),setTerrainPopulated(boolean terrainPopulated),,,,method,d(boolean arg0),(Z)V,2,
amy,e(),func_76630_e(),setChunkModified(),,,,method,e(),()V,2,Sets the isModified flag for this Chunk
amy,"e(int arg0, int arg1)","func_150811_f(int p_150811_1_, int p_150811_2_)",,,,,method,"e(int arg0, int arg1)",(II)Z,,
amy,"e(int arg0, int arg1, int arg2)","func_150808_b(int p_150808_1_, int p_150808_2_, int p_150808_3_)","getBlockLightOpacity(int x, int y, int z)",,,,method,"e(int arg0, int arg1, int arg2)",(III)I,2,
amy,e(cj arg0),func_177425_e(BlockPos p_177425_1_),removeTileEntity(BlockPos pos),,,,method,e(cj arg0),(Lcj;)V,2,
amy,e(boolean arg0),func_177421_e(boolean p_177421_1_),setLightPopulated(boolean lightPopulated),,,,method,e(boolean arg0),(Z)V,2,
amy,f(),func_76621_g(),isEmpty(),,,,method,f(),()Z,2,
amy,"f(int arg0, int arg1, int arg2)","func_150810_a(int p_150810_1_, int p_150810_2_, int p_150810_3_)","getBlock0(int x, int y, int z)",,,,method,"f(int arg0, int arg1, int arg2)",(III)Lafh;,2,Returns the block corresponding to the given coordinates inside a chunk.
amy,f(cj arg0),func_177433_f(BlockPos p_177433_1_),getHeight(BlockPos pos),,,,method,f(cj arg0),(Lcj;)I,2,
amy,f(boolean arg0),func_177427_f(boolean p_177427_1_),setModified(boolean modified),,,,method,f(boolean arg0),(Z)V,2,
amy,g(),func_76625_h(),getTopFilledSegment(),,,,method,g(),()I,2,Returns the topmost ExtendedBlockStorage instance for this Chunk that actually contains a block.
amy,"g(int arg0, int arg1, int arg2)","func_76628_c(int p_76628_1_, int p_76628_2_, int p_76628_3_)","getBlockMetadata(int x, int y, int z)",,,,method,"g(int arg0, int arg1, int arg2)",(III)I,2,Return the metadata corresponding to the given coordinates inside a chunk.
amy,g(cj arg0),func_177435_g(BlockPos p_177435_1_),getBlockState(BlockPos pos),,,,method,g(cj arg0),(Lcj;)Lalz;,2,
amy,g(boolean arg0),func_177409_g(boolean p_177409_1_),setHasEntities(boolean hasEntitiesIn),,,,method,g(boolean arg0),(Z)V,2,
amy,h(),func_76587_i(),getBlockStorageArray(),,,,method,h(),()[Lamz;,2,Returns the ExtendedBlockStorage array for this Chunk.
amy,h(cj arg0),func_177440_h(BlockPos p_177440_1_),getPrecipitationHeight(BlockPos pos),,,,method,h(cj arg0),(Lcj;)Lcj;,2,
amy,h(boolean arg0),func_150803_c(boolean arg0),recheckGaps(boolean arg0),,,,method,h(boolean arg0),(Z)V,2,
amy,i(),func_150802_k(),isPopulated(),,,,method,i(),()Z,2,
amy,i(cj arg0),func_177422_i(BlockPos p_177422_1_),createNewTileEntity(BlockPos pos),,,,method,i(cj arg0),(Lcj;)Lakw;,2,
amy,j(),func_76632_l(),getChunkCoordIntPair(),,,,method,j(),()Ladg;,2,Gets a ChunkCoordIntPair representing the Chunk's position.
amy,k(),func_76605_m(),getBiomeArray(),,,,method,k(),()[B,2,Returns an array containing a 16x16 mapping on the X/Z of block positions in this Chunk to biome IDs.
amy,l(),func_76613_n(),resetRelightChecks(),,,,method,l(),()V,2,Resets the relight check index to 0 for this Chunk.
amy,m(),func_76594_o(),enqueueRelightChecks(),,,,method,m(),()V,2,"Called once-per-chunk-per-tick, and advances the round-robin relight check index by up to 8 blocks at a time. In a worst-case scenario, can potentially take up to 25.6 seconds, calculated via (4096/8)/20, to re-check all blocks in a chunk, which may explain lagging light updates on initial world generation."
amy,n(),func_150809_p(),,,,,method,n(),()V,,
amy,o(),func_177410_o(),isLoaded(),,,,method,o(),()Z,2,
amy,p(),func_177412_p(),getWorld(),,,,method,p(),()Ladm;,2,
amy,q(),func_177445_q(),getHeightMap(),,,,method,q(),()[I,2,
amy,r(),func_177434_r(),getTileEntityMap(),,,,method,r(),()Ljava/util/Map;,2,
amy,s(),func_177429_s(),getEntityLists(),,,,method,s(),()[Lne;,2,
amy,t(),func_177419_t(),isTerrainPopulated(),,,,method,t(),()Z,2,
amy,u(),func_177423_u(),isLightPopulated(),,,,method,u(),()Z,2,
amy,v(),func_177442_v(),getLowestHeight(),,,,method,v(),()I,2,
amy,w(),func_177416_w(),getInhabitedTime(),,,,method,w(),()J,2,
amy,y(),func_177441_y(),,,,,method,y(),()V,,
amy$1,a(),call(),,,,,method,a(),()Ljava/lang/String;,,
amy$1,call(),call(),,,,,method,call(),()Ljava/lang/Object;,,
amy$2,a(),call(),,,,,method,a(),()Ljava/lang/String;,,
amy$2,call(),call(),,,,,method,call(),()Ljava/lang/Object;,,
amy$3,a(),call(),,,,,method,a(),()Ljava/lang/String;,,
amy$3,call(),call(),,,,,method,call(),()Ljava/lang/Object;,,
amy$a,values(),values(),,,,,method,values(),()[Lamy$a;,,
amz,a(),func_76663_a(),isEmpty(),,,,method,a(),()Z,2,"Returns whether or not this block storage's Chunk is fully empty, based on its internal reference count."
amz,"a(int arg0, int arg1, int arg2)","func_177485_a(int p_177485_1_, int p_177485_2_, int p_177485_3_)","get(int x, int y, int z)",,,,method,"a(int arg0, int arg1, int arg2)",(III)Lalz;,2,
amz,"a(int arg0, int arg1, int arg2, int arg3)","func_76657_c(int p_76657_1_, int p_76657_2_, int p_76657_3_, int p_76657_4_)","setExtSkylightValue(int x, int y, int z, int value)",,,,method,"a(int arg0, int arg1, int arg2, int arg3)",(IIII)V,2,Sets the saved Sky-light value in the extended block storage structure.
amz,"a(int arg0, int arg1, int arg2, alz arg3)","func_177484_a(int p_177484_1_, int p_177484_2_, int p_177484_3_, IBlockState p_177484_4_)","set(int x, int y, int z, IBlockState state)",,,,method,"a(int arg0, int arg1, int arg2, alz arg3)",(IIILalz;)V,2,
amz,a(amw arg0),func_76659_c(NibbleArray p_76659_1_),setBlocklightArray(NibbleArray newBlocklightArray),,,,method,a(amw arg0),(Lamw;)V,2,Sets the NibbleArray instance used for Block-light values in this particular storage block.
amz,a(char arg0),func_177486_a(char p_177486_1_),setData(char dataArray),,,,method,a(char arg0),([C)V,2,
amz,b(),func_76675_b(),getNeedsRandomTick(),,,,method,b(),()Z,2,"Returns whether or not this block storage's Chunk will require random ticking, used to avoid looping through random block ticks when there are no blocks that would randomly tick."
amz,"b(int arg0, int arg1, int arg2)","func_150819_a(int p_150819_1_, int p_150819_2_, int p_150819_3_)","getBlockByExtId(int x, int y, int z)",,,,method,"b(int arg0, int arg1, int arg2)",(III)Lafh;,2,"Returns the block for a location in a chunk, with the extended ID merged from a byte array and a NibbleArray to form a full 12-bit block ID."
amz,"b(int arg0, int arg1, int arg2, int arg3)","func_76677_d(int p_76677_1_, int p_76677_2_, int p_76677_3_, int p_76677_4_)","setExtBlocklightValue(int x, int y, int z, int value)",,,,method,"b(int arg0, int arg1, int arg2, int arg3)",(IIII)V,2,Sets the saved Block-light value in the extended block storage structure.
amz,b(amw arg0),func_76666_d(NibbleArray p_76666_1_),setSkylightArray(NibbleArray newSkylightArray),,,,method,b(amw arg0),(Lamw;)V,2,Sets the NibbleArray instance used for Sky-light values in this particular storage block.
amz,"c(int arg0, int arg1, int arg2)","func_76665_b(int p_76665_1_, int p_76665_2_, int p_76665_3_)","getExtBlockMetadata(int x, int y, int z)",,,,method,"c(int arg0, int arg1, int arg2)",(III)I,2,Returns the metadata associated with the block at the given coordinates in this ExtendedBlockStorage.
amz,d(),func_76662_d(),getYLocation(),,,,method,d(),()I,2,Returns the Y location of this ExtendedBlockStorage.
amz,"d(int arg0, int arg1, int arg2)","func_76670_c(int p_76670_1_, int p_76670_2_, int p_76670_3_)","getExtSkylightValue(int x, int y, int z)",,,,method,"d(int arg0, int arg1, int arg2)",(III)I,2,Gets the saved Sky-light value in the extended block storage structure.
amz,e(),func_76672_e(),removeInvalidBlocks(),,,,method,e(),()V,2,
